Customer ID,Customer Name,Gender,Age,Location,Total Orders,Average Basket Size (₹),Total Spend (₹),Preferred Category,Last Purchase Date,Days Since Last Purchase,Engagement Score (1-100),Customer Rating (1 to 5 stars)
CUST00242,Onkar Biswas,Male,23,Chennai,7,3671.33,25699.31,Electronics,2024-12-09,142,56,1.9
CUST00243,Anya Saha,Other,49,Pune,12,2574.35,30892.2,Home,2025-02-12,77,35,3.2
CUST00244,Elakshi Atwal,Male,21,Hyderabad,16,1022.62,16361.92,Sports,2025-02-10,79,19,3.3
CUST00245,Hiran Anand,Male,28,Jaipur,15,1319.48,19792.2,Sports,2024-07-27,277,81,4.1
CUST00246,Divij Saxena,Male,34,Hyderabad,9,1606.97,14462.73,Electronics,2024-10-05,207,63,3.1
CUST00247,Dharmajan Kar,Other,55,Lucknow,15,784.53,11767.95,Grocery,2025-02-17,72,82,2.4
CUST00248,Oorja Chanda,Other,41,Chennai,6,3701.22,22207.32,Home,2024-12-13,138,7,4.6
CUST00249,Rasha Bath,Male,22,Lucknow,15,2153.26,32298.9,Fashion,2024-12-09,142,27,1.3
CUST00250,Madhup Master,Male,69,Pune,9,920.85,8287.65,Fashion,2025-02-17,72,39,4.2
CUST00251,Ojas Kala,Male,51,Bangalore,11,4189.81,46087.91,Fashion,2025-03-15,46,30,2.6
CUST00252,Jivika Jha,Male,23,Ahmedabad,11,3576.44,39340.84,Fashion,2024-07-14,290,23,1.7
CUST00253,Vardaniya Sridhar,Female,39,Kolkata,15,2535.01,38025.15,Grocery,2024-05-21,344,84,1.5
CUST00254,Tanya Mann,Male,28,Kolkata,18,1613.41,29041.38,Grocery,2024-11-13,168,23,1.9
CUST00255,Madhup Vig,Other,65,Chennai,10,1182.86,11828.6,Home,2024-10-29,183,90,1.5
CUST00256,Manjari Kaul,Male,33,Pune,9,2562.68,23064.12,Fashion,2025-03-23,38,47,2.8
CUST00257,Anahi Choudhry,Female,50,Bangalore,10,4483.61,44836.1,Grocery,2024-05-07,358,78,2.4
CUST00258,Urvi Ratti,Other,26,Lucknow,11,1347.78,14825.58,Beauty,2024-08-04,269,48,2.4
CUST00259,Ranbir Tella,Female,23,Hyderabad,14,3058.97,42825.58,Home,2024-08-27,246,95,1.6
CUST00260,Nakul Kata,Male,33,Ahmedabad,7,4827.59,33793.13,Beauty,2024-11-16,165,91,3.6
CUST00261,Vardaniya Uppal,Other,46,Delhi,13,3367.02,43771.26,Home,2025-04-01,29,63,3.4
CUST00262,Miraan Sani,Male,20,Pune,13,2479.84,32237.92,Sports,2025-03-06,55,9,4.9
CUST00263,Krish Grover,Other,37,Bangalore,8,3723.68,29789.44,Electronics,2024-10-10,202,23,1.7
CUST00264,Anaya Kurian,Other,53,Bangalore,16,4210.6,67369.6,Books,2024-05-24,341,63,4.3
CUST00265,Anahita Bava,Other,36,Hyderabad,7,3157.32,22101.24,Sports,2025-03-27,34,74,1.1
CUST00266,Adira Balay,Female,43,Bangalore,6,4423.25,26539.5,Fashion,2025-01-29,91,47,1.3
CUST00267,Yuvraj  Devi,Male,20,Lucknow,10,2815.66,28156.6,Grocery,2024-09-20,222,87,3.6
CUST00268,Raghav Sahota,Female,36,Pune,16,4235.13,67762.08,Fashion,2025-04-14,16,74,2.6
CUST00269,Zara Magar,Female,37,Delhi,10,4784.09,47840.9,Grocery,2024-10-11,201,66,1.9
CUST00270,Myra Kuruvilla,Male,49,Kolkata,13,2755.6,35822.8,Electronics,2024-10-31,181,37,1.0
CUST00271,Rania Malhotra,Male,24,Pune,8,3222.51,25780.08,Electronics,2025-03-04,57,38,3.7
CUST00272,Badal Gaba,Male,69,Ahmedabad,7,3242.6,22698.2,Electronics,2024-05-19,346,1,2.8
CUST00273,Chirag Raval,Other,58,Hyderabad,8,4016.46,32131.68,Sports,2025-03-25,36,48,1.7
CUST00274,Raghav Sankaran,Female,50,Hyderabad,7,4203.35,29423.45,Beauty,2024-08-28,245,82,4.9
CUST00275,Ishaan Shankar,Female,57,Jaipur,14,622.53,8715.42,Books,2024-08-26,247,35,2.4
CUST00276,Samar Sethi,Female,56,Mumbai,7,3800.12,26600.84,Beauty,2024-11-06,175,71,2.2
CUST00277,Trisha Ganesh,Female,35,Mumbai,8,4027.17,32217.36,Books,2025-03-24,37,86,3.0
CUST00278,Zaina Kulkarni,Female,57,Chennai,9,3651.93,32867.37,Sports,2025-02-25,64,53,2.1
CUST00279,Chirag Koshy,Other,18,Ahmedabad,11,3711.63,40827.93,Grocery,2024-05-29,336,25,2.1
CUST00280,Pihu Bali,Male,28,Chennai,16,686.31,10980.96,Electronics,2025-03-01,60,42,4.9
CUST00281,Samiha Sarraf,Other,45,Bangalore,7,2489.17,17424.19,Beauty,2025-02-05,84,23,2.0
CUST00282,Mishti Ranganathan,Other,42,Bangalore,11,4181.81,45999.91,Electronics,2024-11-02,179,9,3.4
CUST00283,Keya Divan,Other,67,Jaipur,9,4703.03,42327.27,Beauty,2024-07-29,275,27,1.1
CUST00284,Ayesha Hans,Male,40,Mumbai,12,1532.61,18391.32,Fashion,2024-08-23,250,75,1.6
CUST00285,Jivin Mahajan,Male,48,Delhi,8,3106.38,24851.04,Fashion,2024-07-24,280,51,1.1
CUST00286,Kabir Hegde,Female,47,Chennai,9,4119.49,37075.41,Beauty,2024-12-02,149,91,3.1
CUST00287,Lavanya Kata,Other,59,Kolkata,17,3885.83,66059.11,Electronics,2024-06-28,306,92,3.0
CUST00288,Tanya Ramanathan,Female,52,Delhi,8,3285.01,26280.08,Sports,2024-06-27,307,57,2.3
CUST00289,Yuvaan Gole,Male,24,Lucknow,10,584.11,5841.1,Sports,2024-07-29,275,82,3.8
CUST00290,Zeeshan Baria,Male,33,Hyderabad,12,3757.49,45089.88,Fashion,2024-11-18,163,36,3.5
CUST00291,Alisha Jhaveri,Male,43,Delhi,11,3979.59,43775.49,Books,2025-01-23,97,34,3.4
CUST00292,Vidur Goswami,Male,65,Jaipur,6,3752.82,22516.92,Fashion,2025-03-12,49,13,2.3
CUST00293,Divij Babu,Other,69,Hyderabad,14,3946.14,55245.96,Fashion,2024-11-10,171,55,2.3
CUST00294,Dharmajan Konda,Female,66,Pune,13,2439.12,31708.56,Books,2024-08-10,263,46,4.5
CUST00295,Ojas Rattan,Male,19,Ahmedabad,9,4971.88,44746.92,Sports,2024-06-02,332,52,3.2
CUST00296,Hazel Balakrishnan,Female,18,Chennai,13,3968.54,51591.02,Home,2024-11-06,175,94,2.1
CUST00297,Anaya Chakraborty,Male,65,Chennai,10,3104.06,31040.6,Fashion,2024-11-17,164,28,3.2
CUST00298,Kiaan Balan,Female,29,Mumbai,10,4703.86,47038.6,Electronics,2024-09-19,223,86,2.1
CUST00299,Amani Yohannan,Female,22,Jaipur,17,4586.89,77977.13,Books,2025-01-13,107,88,1.7
CUST00300,Adira Sheth,Male,54,Ahmedabad,8,4165.55,33324.4,Grocery,2025-02-20,69,30,2.1
CUST00301,Miraan Choudhry,Male,49,Bangalore,14,3036.63,42512.82,Electronics,2024-08-07,266,45,3.5
CUST00302,Amira Bains,Female,26,Jaipur,12,2871.95,34463.4,Sports,2024-07-02,302,38,3.1
CUST00303,Hridaan Gade,Other,58,Lucknow,7,1979.19,13854.33,Electronics,2024-08-15,258,20,1.7
CUST00304,Ahana  Zachariah,Male,52,Delhi,4,1628.95,6515.8,Electronics,2024-08-06,267,70,4.6
CUST00305,Bhavin Hari,Male,36,Mumbai,10,2805.62,28056.2,Grocery,2024-12-12,139,97,3.0
CUST00306,Miraya Srinivasan,Other,65,Pune,13,3100.02,40300.26,Beauty,2024-06-12,322,47,4.2
CUST00307,Sana Subramanian,Other,33,Pune,7,1600.37,11202.59,Grocery,2024-09-23,219,59,2.3
CUST00308,Hridaan Kuruvilla,Male,20,Delhi,14,4651.71,65123.94,Beauty,2024-07-28,276,79,4.8
CUST00309,Anika Lalla,Male,37,Delhi,9,3007.73,27069.57,Books,2024-08-25,248,79,4.0
CUST00310,Anahita Sen,Male,41,Lucknow,6,2869.27,17215.62,Grocery,2024-10-29,183,96,2.8
CUST00311,Tarini Loke,Male,50,Lucknow,17,2460.37,41826.29,Home,2024-11-01,180,14,4.6
CUST00312,Suhana Kanda,Female,41,Delhi,7,761.32,5329.24,Books,2025-03-20,41,42,3.9
CUST00313,Inaaya  Sarraf,Female,69,Jaipur,16,4470.81,71532.96,Electronics,2024-06-02,332,61,2.7
CUST00314,Azad Ghosh,Female,28,Mumbai,8,1926.47,15411.76,Books,2024-11-25,156,59,4.9
CUST00315,Ayesha Verma,Male,66,Jaipur,2,3391.07,6782.14,Beauty,2024-10-24,188,8,2.2
CUST00316,Trisha Sibal,Female,25,Delhi,8,3233.45,25867.6,Grocery,2024-12-28,123,100,2.0
CUST00317,Vidur Shere,Male,53,Bangalore,10,3130.19,31301.9,Books,2024-09-20,222,57,4.6
CUST00318,Lagan Kaur,Male,55,Delhi,7,2865.7,20059.9,Grocery,2025-02-02,87,22,3.8
CUST00319,Anya Batta,Female,57,Hyderabad,8,1316.48,10531.84,Beauty,2025-01-31,89,84,2.4
CUST00320,Mamooty Mand,Male,37,Chennai,10,1762.73,17627.3,Sports,2025-04-04,26,88,1.9
CUST00321,Samar Ranganathan,Female,52,Bangalore,7,2858.85,20011.95,Grocery,2024-09-30,212,21,1.7
CUST00322,Dhanuk Srinivasan,Female,65,Ahmedabad,9,4052.04,36468.36,Beauty,2024-09-13,229,28,2.3
CUST00323,Stuvan Singh,Female,42,Pune,10,2443.95,24439.5,Electronics,2024-05-29,336,49,1.5
CUST00324,Kanav Krishnan,Female,52,Jaipur,11,1417.65,15594.15,Electronics,2024-06-23,311,23,1.6
CUST00325,Priyansh Dayal,Female,42,Pune,9,895.75,8061.75,Fashion,2024-11-07,174,88,4.1
CUST00326,Dhanuk Sethi,Other,46,Delhi,12,3483.55,41802.6,Fashion,2024-08-08,265,54,1.3
CUST00327,Riaan Hayre,Other,35,Bangalore,11,2405.03,26455.33,Grocery,2024-08-18,255,23,2.8
CUST00328,Ivana Chacko,Other,63,Chennai,9,1064.17,9577.53,Electronics,2025-04-09,21,68,2.6
CUST00329,Kanav Dasgupta,Other,35,Chennai,8,3535.1,28280.8,Grocery,2024-12-14,137,46,4.8
CUST00330,Ahana  Sibal,Other,19,Bangalore,10,1434.1,14341.0,Electronics,2024-10-30,182,68,2.9
CUST00331,Ojas Sabharwal,Female,52,Delhi,13,2790.57,36277.41,Beauty,2024-07-17,287,94,1.6
CUST00332,Renee Walla,Male,33,Hyderabad,11,1877.85,20656.35,Electronics,2025-04-11,19,28,1.4
CUST00333,Kashvi Devi,Male,58,Pune,16,4692.61,75081.76,Home,2024-05-14,351,95,3.9
CUST00334,Farhan Soman,Female,53,Kolkata,12,1527.3,18327.6,Grocery,2025-02-14,75,97,1.6
CUST00335,Lakshit Divan,Male,50,Mumbai,7,2389.63,16727.41,Books,2025-01-23,97,50,4.8
CUST00336,Umang Ray,Male,21,Hyderabad,14,4817.72,67448.08,Electronics,2025-04-21,9,83,3.2
CUST00337,Jhanvi Dugar,Other,50,Pune,16,1934.26,30948.16,Beauty,2024-06-08,326,63,2.6
CUST00338,Armaan Zacharia,Other,31,Chennai,10,3400.67,34006.7,Fashion,2024-07-25,279,10,3.7
CUST00339,Shray Barad,Other,38,Ahmedabad,13,1925.27,25028.51,Grocery,2025-04-01,29,89,1.8
CUST00340,Mishti Sani,Male,65,Jaipur,16,998.04,15968.64,Beauty,2025-01-21,99,37,2.5
CUST00341,Kimaya Wadhwa,Other,37,Bangalore,6,3323.96,19943.76,Beauty,2024-12-17,134,13,1.1
CUST00342,Romil Hans,Female,25,Delhi,6,4622.14,27732.84,Electronics,2025-02-02,87,70,4.5
CUST00343,Arnav Raj,Male,24,Ahmedabad,9,2536.54,22828.86,Fashion,2024-09-16,226,30,2.7
CUST00344,Parinaaz Sarma,Male,20,Chennai,11,3317.79,36495.69,Sports,2024-08-01,272,87,4.0
CUST00345,Ivana Chaudhary,Other,34,Kolkata,10,3240.04,32400.4,Books,2024-11-19,162,100,4.7
CUST00346,Yakshit Bhatia,Female,50,Chennai,11,2367.9,26046.9,Home,2025-02-07,82,80,3.6
CUST00347,Gatik Kamdar,Other,65,Hyderabad,10,3267.03,32670.3,Books,2024-10-20,192,72,2.5
CUST00348,Miraya Bali,Other,29,Bangalore,8,1666.93,13335.44,Sports,2024-12-15,136,80,3.5
CUST00349,Indrans Hari,Male,68,Jaipur,9,2201.17,19810.53,Sports,2024-06-19,315,11,2.4
CUST00350,Indrans Handa,Male,39,Kolkata,11,2490.43,27394.73,Books,2025-01-20,100,1,3.3
CUST00351,Nehmat Chaudhuri,Other,39,Hyderabad,11,4388.04,48268.44,Home,2024-07-16,288,86,2.7
CUST00352,Diya Ganguly,Male,63,Bangalore,8,2067.5,16540.0,Sports,2024-09-28,214,18,1.6
CUST00353,Shray Sundaram,Male,47,Kolkata,12,3358.12,40297.44,Home,2024-08-13,260,100,4.1
CUST00354,Samarth Butala,Male,55,Kolkata,9,1460.32,13142.88,Grocery,2024-08-03,270,11,3.0
CUST00355,Advika Bhat,Other,55,Kolkata,14,1636.56,22911.84,Beauty,2024-07-16,288,84,1.8
CUST00356,Tushar Shanker,Male,62,Pune,8,3417.93,27343.44,Electronics,2024-08-31,242,10,4.6
CUST00357,Tanya Cheema,Other,68,Jaipur,14,3930.39,55025.46,Sports,2025-01-24,96,48,4.4
CUST00358,Aradhya Wable,Male,25,Chennai,9,2579.53,23215.77,Books,2024-09-19,223,61,3.2
CUST00359,Yuvraj  Desai,Female,44,Mumbai,13,2007.95,26103.35,Electronics,2024-07-17,287,10,4.9
CUST00360,Pihu Kanda,Male,44,Pune,12,4596.22,55154.64,Beauty,2024-09-11,231,60,4.7
CUST00361,Parinaaz Shetty,Other,51,Bangalore,15,1111.14,16667.1,Sports,2024-07-18,286,22,4.6
CUST00362,Riaan Raju,Male,38,Mumbai,10,3743.21,37432.1,Fashion,2024-12-25,126,75,1.5
CUST00363,Raunak Shan,Other,47,Jaipur,9,3605.77,32451.93,Books,2024-12-12,139,99,2.2
CUST00364,Amani Lala,Other,50,Delhi,4,3606.1,14424.4,Home,2024-10-02,210,9,2.6
CUST00365,Divyansh Sachdev,Male,45,Delhi,8,4709.39,37675.12,Beauty,2025-02-28,61,15,4.3
CUST00366,Taimur Wason,Other,64,Chennai,12,3776.86,45322.32,Grocery,2024-07-20,284,83,4.5
CUST00367,Ojas Sama,Male,50,Chennai,10,1857.04,18570.4,Home,2024-09-13,229,37,4.0
CUST00368,Yakshit Roy,Female,22,Kolkata,14,2090.34,29264.76,Fashion,2024-12-11,140,70,2.9
CUST00369,Romil Mahajan,Other,65,Bangalore,12,2260.0,27120.0,Electronics,2025-04-16,14,100,1.6
CUST00370,Vardaniya Hari,Other,36,Kolkata,17,638.64,10856.88,Electronics,2024-05-27,338,44,1.1
CUST00371,Pranay Bhasin,Other,21,Mumbai,13,4610.8,59940.4,Home,2025-01-03,117,69,3.8
CUST00372,Keya Kurian,Other,52,Kolkata,16,830.99,13295.84,Beauty,2024-08-01,272,3,5.0
CUST00373,Rohan Bhardwaj,Female,66,Mumbai,13,3649.07,47437.91,Electronics,2024-05-16,349,10,2.4
CUST00374,Urvi Sankaran,Female,34,Bangalore,9,3785.72,34071.48,Grocery,2024-09-28,214,77,3.3
CUST00375,Manjari Gandhi,Male,61,Lucknow,13,4296.72,55857.36,Electronics,2025-04-07,23,4,4.2
CUST00376,Shaan Sankar,Other,45,Mumbai,8,2990.13,23921.04,Grocery,2024-06-05,329,56,1.7
CUST00377,Vihaan Agrawal,Other,47,Jaipur,10,3763.69,37636.9,Beauty,2024-07-15,289,40,4.3
CUST00378,Chirag Hegde,Female,46,Ahmedabad,8,1862.25,14898.0,Sports,2024-09-11,231,33,3.5
CUST00379,Rhea Dugar,Male,63,Kolkata,12,3855.13,46261.56,Grocery,2025-01-21,99,98,3.3
CUST00380,Shamik Dani,Female,23,Kolkata,11,2045.37,22499.07,Beauty,2024-05-16,349,100,4.0
CUST00381,Khushi Brahmbhatt,Female,52,Jaipur,12,4562.77,54753.24,Home,2024-11-30,151,33,2.0
CUST00382,Miraan Char,Male,58,Ahmedabad,14,1235.22,17293.08,Electronics,2025-03-29,32,60,3.5
CUST00383,Jayan Sundaram,Other,54,Chennai,8,1920.91,15367.28,Beauty,2024-11-11,170,21,2.0
CUST00384,Anay Sami,Other,41,Chennai,10,2744.46,27444.6,Home,2025-04-22,8,69,1.7
CUST00385,Nirvi Garg,Female,46,Mumbai,9,3991.33,35921.97,Fashion,2025-03-24,37,45,3.5
CUST00386,Dhruv Bail,Female,66,Ahmedabad,5,3869.6,19348.0,Fashion,2024-10-30,182,57,2.1
CUST00387,Krish Sant,Female,63,Jaipur,7,1448.23,10137.61,Books,2024-09-11,231,77,3.9
CUST00388,Yuvaan Sabharwal,Male,48,Lucknow,7,1149.06,8043.42,Beauty,2024-10-02,210,40,3.1
CUST00389,Armaan Bajwa,Male,52,Bangalore,11,1867.86,20546.46,Books,2025-01-19,101,81,3.8
CUST00390,Mehul Tella,Female,50,Kolkata,10,2676.89,26768.9,Home,2024-12-25,126,64,4.6
CUST00391,Riya Arya,Other,69,Pune,11,2925.52,32180.72,Grocery,2024-08-03,270,10,1.6
CUST00392,Biju Bhagat,Other,38,Hyderabad,10,2431.12,24311.2,Electronics,2024-11-06,175,74,1.3
CUST00393,Shanaya Dara,Male,49,Jaipur,13,3483.91,45290.83,Beauty,2024-09-06,236,66,2.6
CUST00394,Nitya Dayal,Male,40,Lucknow,6,2424.02,14544.12,Fashion,2025-03-30,31,85,3.9
CUST00395,Tanya Hayre,Other,50,Lucknow,9,4758.48,42826.32,Grocery,2025-04-16,14,65,4.5
CUST00396,Amani Solanki,Male,20,Pune,10,1674.36,16743.6,Books,2024-08-26,247,30,1.1
CUST00397,Diya Bakshi,Other,35,Chennai,16,3323.17,53170.72,Fashion,2024-08-14,259,82,4.2
CUST00398,Indrajit Edwin,Female,42,Kolkata,7,3251.2,22758.4,Fashion,2025-02-05,84,35,1.3
CUST00399,Aarna Dixit,Male,59,Hyderabad,9,1767.09,15903.81,Grocery,2024-07-29,275,53,3.3
CUST00400,Inaaya  Ghose,Female,48,Ahmedabad,10,2352.59,23525.9,Sports,2024-05-14,351,39,2.4
CUST00401,Biju Saran,Male,20,Delhi,8,2144.63,17157.04,Fashion,2025-02-01,88,22,1.1
CUST00402,Adah Khatri,Male,57,Mumbai,6,1276.25,7657.5,Fashion,2025-02-19,70,67,1.4
CUST00403,Rania Bath,Female,63,Jaipur,11,2647.83,29126.13,Beauty,2024-10-31,181,70,2.4
CUST00404,Seher Rajagopal,Female,41,Chennai,17,2239.98,38079.66,Beauty,2025-03-11,50,100,4.8
CUST00405,Sahil Shah,Male,67,Kolkata,6,1302.43,7814.58,Beauty,2024-07-29,275,80,1.6
CUST00406,Piya Ramesh,Female,49,Bangalore,14,2524.46,35342.44,Fashion,2025-03-22,39,67,2.1
CUST00407,Manikya Sama,Other,64,Jaipur,17,2398.3,40771.1,Electronics,2024-12-30,121,100,5.0
CUST00408,Veer Kale,Other,39,Jaipur,8,1091.15,8729.2,Fashion,2024-09-13,229,75,2.9
CUST00409,Parinaaz Sachdeva,Female,40,Ahmedabad,12,1090.34,13084.08,Books,2025-01-22,98,17,2.0
CUST00410,Badal Swamy,Other,19,Hyderabad,6,3413.78,20482.68,Home,2024-11-27,154,19,3.5
CUST00411,Samaira Randhawa,Other,44,Delhi,8,3679.61,29436.88,Home,2024-07-20,284,60,2.7
CUST00412,Anay Kulkarni,Other,59,Jaipur,8,4735.31,37882.48,Home,2024-06-10,324,72,4.4
CUST00413,Fateh Venkatesh,Male,19,Jaipur,8,891.52,7132.16,Books,2025-03-06,55,78,1.0
CUST00414,Ahana  Shankar,Other,43,Ahmedabad,3,1030.38,3091.14,Electronics,2025-03-08,53,90,5.0
CUST00415,Hazel Bath,Other,34,Jaipur,12,733.18,8798.16,Electronics,2025-02-04,85,89,1.3
CUST00416,Shlok Kashyap,Female,57,Chennai,7,2895.03,20265.21,Home,2024-10-18,194,51,3.1
CUST00417,Zaina Grewal,Other,50,Bangalore,12,3302.36,39628.32,Electronics,2024-08-08,265,48,3.8
CUST00418,Himmat Rajan,Male,26,Mumbai,13,2315.86,30106.18,Sports,2025-02-18,71,57,3.2
CUST00419,Krish Master,Male,60,Mumbai,7,4090.56,28633.92,Sports,2024-09-15,227,10,2.2
CUST00420,Nitara Sehgal,Female,65,Jaipur,10,3590.15,35901.5,Grocery,2024-08-20,253,32,4.4
CUST00421,Inaaya  Bandi,Male,56,Lucknow,11,4936.28,54299.08,Sports,2024-10-06,206,79,2.7
CUST00422,Nakul Sethi,Male,46,Ahmedabad,9,1120.53,10084.77,Home,2024-08-31,242,68,2.2
CUST00423,Mishti Chaudhuri,Other,59,Hyderabad,8,762.42,6099.36,Fashion,2024-08-07,266,28,4.1
CUST00424,Eshani Soman,Other,43,Ahmedabad,13,1736.62,22576.06,Beauty,2025-02-18,71,4,1.6
CUST00425,Keya Jayaraman,Male,52,Kolkata,11,585.73,6443.03,Beauty,2025-04-17,13,61,1.8
CUST00426,Prisha Dey,Female,67,Jaipur,6,4696.75,28180.5,Books,2024-12-02,149,77,2.0
CUST00427,Vardaniya Anne,Female,42,Delhi,7,1867.78,13074.46,Sports,2024-07-19,285,12,2.7
CUST00428,Prerak Savant,Other,41,Mumbai,10,2985.94,29859.4,Electronics,2024-12-12,139,15,1.1
CUST00429,Vidur Rama,Male,30,Chennai,12,1931.31,23175.72,Grocery,2025-04-22,8,29,5.0
CUST00430,Elakshi Sodhi,Other,24,Ahmedabad,5,1606.14,8030.7,Home,2025-03-25,36,87,3.4
CUST00431,Indrajit Bhattacharyya,Female,53,Jaipur,6,1185.64,7113.84,Sports,2024-11-17,164,13,4.9
CUST00432,Indranil Desai,Male,62,Chennai,9,1941.65,17474.85,Electronics,2024-10-26,186,38,4.2
CUST00433,Khushi Sha,Other,37,Delhi,6,3269.39,19616.34,Grocery,2024-05-15,350,58,1.5
CUST00434,Samar Toor,Other,18,Mumbai,8,4872.3,38978.4,Grocery,2025-04-25,5,35,1.8
CUST00435,Ranbir Mann,Female,25,Delhi,14,3011.41,42159.74,Home,2024-11-28,153,40,1.1
CUST00436,Aayush Saxena,Other,63,Pune,13,2897.19,37663.47,Fashion,2024-08-29,244,76,4.3
CUST00437,Yuvaan Babu,Female,33,Ahmedabad,8,658.68,5269.44,Books,2024-07-31,273,94,3.4
CUST00438,Arnav Vyas,Female,31,Lucknow,7,4280.45,29963.15,Books,2024-05-02,363,5,1.9
CUST00439,Indrans Arya,Male,29,Mumbai,10,701.79,7017.9,Books,2024-11-19,162,2,4.9
CUST00440,Vardaniya Badami,Male,68,Pune,4,4578.05,18312.2,Books,2025-03-24,37,30,3.9
CUST00441,Vritika Gupta,Other,40,Chennai,7,2924.02,20468.14,Grocery,2025-04-09,21,99,3.8
CUST00442,Madhup Sastry,Female,32,Hyderabad,7,1258.1,8806.7,Sports,2025-02-24,65,10,2.1
CUST00443,Shanaya Hayre,Female,45,Lucknow,16,2532.68,40522.88,Electronics,2024-05-20,345,73,2.3
CUST00444,Aayush Kale,Male,51,Lucknow,8,4977.43,39819.44,Beauty,2025-04-23,7,81,3.7
CUST00445,Shaan Konda,Male,19,Jaipur,3,1872.87,5618.61,Sports,2024-11-02,179,38,3.4
CUST00446,Yashvi Lanka,Female,49,Lucknow,11,1712.57,18838.27,Electronics,2024-08-14,259,59,3.6
CUST00447,Miraan Srinivasan,Male,40,Hyderabad,16,1031.03,16496.48,Electronics,2024-09-17,225,94,4.5
CUST00448,Adah Deo,Other,39,Chennai,12,3187.14,38245.68,Sports,2025-03-03,58,35,1.6
CUST00449,Ishaan Lata,Female,68,Ahmedabad,10,901.52,9015.2,Fashion,2024-11-19,162,71,1.5
CUST00450,Urvi Rattan,Male,42,Ahmedabad,9,3947.04,35523.36,Books,2024-09-12,230,12,3.3
CUST00451,Zara Hari,Other,39,Lucknow,8,4636.51,37092.08,Grocery,2024-12-07,144,42,3.0
CUST00452,Ishaan Dhar,Female,39,Bangalore,10,4693.42,46934.2,Grocery,2024-09-26,216,98,2.6
CUST00453,Seher Bhatia,Other,66,Kolkata,7,985.62,6899.34,Electronics,2024-10-29,183,49,4.6
CUST00454,Tiya Chadha,Other,69,Jaipur,12,3012.18,36146.16,Electronics,2024-05-25,340,67,3.2
CUST00455,Ritvik Brahmbhatt,Female,59,Hyderabad,10,936.99,9369.9,Fashion,2024-12-02,149,33,3.3
CUST00456,Umang Uppal,Other,23,Delhi,10,3074.07,30740.7,Grocery,2024-10-04,208,13,2.5
CUST00457,Aarna Rajagopalan,Male,32,Chennai,10,4167.41,41674.1,Electronics,2024-09-06,236,75,2.4
CUST00458,Jivika Kothari,Male,60,Jaipur,7,2920.06,20440.42,Beauty,2024-10-08,204,20,5.0
CUST00459,Rati Deol,Male,54,Lucknow,12,4424.24,53090.88,Fashion,2024-05-29,336,95,3.5
CUST00460,Dharmajan Kamdar,Other,50,Hyderabad,5,4107.53,20537.65,Home,2024-10-06,206,33,4.3
CUST00461,Tara Boase,Male,25,Chennai,6,1744.47,10466.82,Books,2024-09-03,239,34,2.8
CUST00462,Misha Wali,Other,61,Pune,10,3335.46,33354.6,Books,2025-02-18,71,50,1.8
CUST00463,Kartik Chand,Male,61,Delhi,11,533.35,5866.85,Beauty,2024-09-01,241,50,2.3
CUST00464,Samaira Rana,Female,22,Bangalore,9,2282.19,20539.71,Electronics,2025-04-12,18,9,2.4
CUST00465,Ehsaan Borra,Other,56,Kolkata,12,1570.82,18849.84,Grocery,2025-02-11,78,7,3.3
CUST00466,Kashvi Swaminathan,Other,21,Kolkata,8,4717.02,37736.16,Grocery,2025-04-25,5,9,1.6
CUST00467,Tarini Choudhry,Male,23,Delhi,11,2324.25,25566.75,Grocery,2025-03-23,38,26,2.5
CUST00468,Kiaan Mani,Female,62,Delhi,13,3443.29,44762.77,Electronics,2024-12-07,144,2,1.4
CUST00469,Stuvan Manda,Male,49,Mumbai,8,3793.92,30351.36,Books,2024-12-18,133,5,3.0
CUST00470,Anahi Chandran,Male,69,Kolkata,12,3979.46,47753.52,Fashion,2024-05-11,354,66,4.8
CUST00471,Yakshit Bahl,Female,47,Bangalore,11,3810.99,41920.89,Sports,2025-04-04,26,10,2.4
CUST00472,Lakshit Kothari,Female,64,Pune,9,1801.24,16211.16,Books,2025-03-18,43,31,1.2
CUST00473,Ishaan Sachar,Male,52,Hyderabad,6,3587.3,21523.8,Electronics,2025-04-18,12,33,3.4
CUST00474,Piya Zachariah,Female,57,Pune,9,2970.54,26734.86,Home,2024-05-21,344,6,3.5
CUST00475,Mohanlal Kamdar,Male,69,Delhi,10,3188.18,31881.8,Sports,2024-08-24,249,14,2.9
CUST00476,Oorja Chokshi,Other,33,Chennai,8,503.67,4029.36,Fashion,2024-08-27,246,78,2.6
CUST00477,Adah Shere,Male,30,Jaipur,5,1662.16,8310.8,Electronics,2024-06-21,313,15,4.6
CUST00478,Lakshay Iyengar,Other,67,Kolkata,7,4688.08,32816.56,Fashion,2024-05-18,347,97,4.8
CUST00479,Sara Hayer,Male,59,Lucknow,9,1805.34,16248.06,Grocery,2025-02-12,77,95,3.7
CUST00480,Samiha Vyas,Female,47,Jaipur,10,2471.07,24710.7,Fashion,2025-03-21,40,81,3.0
CUST00481,Tushar Tiwari,Other,36,Jaipur,5,1340.03,6700.15,Home,2024-05-21,344,43,1.3
CUST00482,Nirvaan Badami,Female,34,Kolkata,12,1123.71,13484.52,Home,2024-07-11,293,79,2.2
CUST00483,Kavya Bajwa,Other,36,Ahmedabad,8,1439.01,11512.08,Home,2024-06-18,316,20,2.1
